"3","Y","622977301","17","ビルダグリプチン錠５０ｍｇ「ＺＥ」","20","ﾋﾞﾙﾀﾞｸﾞﾘﾌﾟﾁﾝｼﾞｮｳ50MG","16","1","錠","1","18.40","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3969011F1055","0","0","ビルダグリプチン錠５０ｍｇ「ＺＥ」","20241206","3969011F1ZZZ","【般】ビルダグリプチン錠５０ｍｇ","2","0","0","0"
"3","Y","622977401","23","スガマデクス静注液２００ｍｇ「トーワ」　２ｍＬ","20","ｽｶﾞﾏﾃﾞｸｽｼﾞｮｳﾁｭｳｴｷ200","19","1","瓶","1","2897.00","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","4","","20241206","99999999","3929409A1090","0","0","スガマデクス静注液２００ｍｇ「トーワ」","20241206","","","0","0","0","0"
"3","Y","622977501","23","スガマデクス静注液５００ｍｇ「トーワ」　５ｍＬ","20","ｽｶﾞﾏﾃﾞｸｽｼﾞｮｳﾁｭｳｴｷ500","19","1","瓶","1","6914.00","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","4","","20241206","99999999","3929409A2097","0","0","スガマデクス静注液５００ｍｇ「トーワ」","20241206","","","0","0","0","0"
"3","Y","622977601","27","ペメトレキセド点滴静注液８００ｍｇ「トーワ」　３２ｍＬ","20","ﾍﾟﾒﾄﾚｷｾﾄﾞﾃﾝﾃｷｼﾞｮｳﾁｭｳ","19","1","瓶","1","60310.00","0","0","0","0","1","0","0","0","32","0","0","0","0.00","0","0","4","","20241206","99999999","4229401A3042","0","0","ペメトレキセド点滴静注液８００ｍｇ「トーワ」","20241206","","","0","0","0","0"
"3","Y","622977701","20","リバーロキサバンＯＤ錠１０ｍｇ「トーワ」","20","ﾘﾊﾞｰﾛｷｻﾊﾞﾝODｼﾞｮｳ10MG","16","1","錠","1","161.30","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3339003F3060","0","0","リバーロキサバンＯＤ錠１０ｍｇ「トーワ」","20241206","3339003F3ZZZ","【般】リバーロキサバン口腔内崩壊錠１０ｍｇ","2","0","0","0"
"3","Y","622977801","20","リバーロキサバンＯＤ錠１５ｍｇ「トーワ」","20","ﾘﾊﾞｰﾛｷｻﾊﾞﾝODｼﾞｮｳ15MG","16","1","錠","1","226.70","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3339003F4066","0","0","リバーロキサバンＯＤ錠１５ｍｇ「トーワ」","20241206","3339003F4ZZZ","【般】リバーロキサバン口腔内崩壊錠１５ｍｇ","2","0","0","0"
"3","Y","622977901","20","レナリドミドカプセル２．５ｍｇ「トーワ」","20","ﾚﾅﾘﾄﾞﾐﾄﾞｶﾌﾟｾﾙ2.5MGﾄｰ","15","4","カプセル","1","3250.30","0","2","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","4291024M2063","0","0","レナリドミドカプセル２．５ｍｇ「トーワ」","20241206","4291024M2ZZZ","【般】レナリドミドカプセル２．５ｍｇ","2","0","0","0"
"3","Y","622978001","18","レナリドミドカプセル５ｍｇ「トーワ」","19","ﾚﾅﾘﾄﾞﾐﾄﾞｶﾌﾟｾﾙ5MGﾄｰﾜ","15","4","カプセル","1","3873.80","0","2","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","4291024M1067","0","0","レナリドミドカプセル５ｍｇ「トーワ」","20241206","4291024M1ZZZ","【般】レナリドミドカプセル５ｍｇ","2","0","0","0"
"3","Y","622978201","23","タフルプロスト点眼液０．００１５％「わかもと」","20","ﾀﾌﾙﾌﾟﾛｽﾄﾃﾝｶﾞﾝｴｷ0.001","36","2","ｍＬ","1","308.00","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","6","","20241206","99999999","1319756Q1073","0","0","タフルプロスト点眼液０．００１５％「わかもと」","20241206","1319756Q1ZZZ","【般】タフルプロスト点眼液０．００１５％１ｍＬ","2","0","0","0"
"3","Y","622978301","22","エピナスチン塩酸塩点眼液０．０５％「ＳＥＣ」","20","ｴﾋﾟﾅｽﾁﾝｴﾝｻﾝｴﾝﾃﾝｶﾞﾝｴｷ","36","2","ｍＬ","1","92.20","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","6","","20241206","99999999","1319762Q1150","0","0","エピナスチン塩酸塩点眼液０．０５％「ＳＥＣ」","20241206","1319762Q1ZZZ","【般】エピナスチン塩酸塩点眼液０．０５％","2","0","0","0"
"3","Y","622978401","23","エピナスチン塩酸塩ＬＸ点眼液０．１％「ＳＥＣ」","20","ｴﾋﾟﾅｽﾁﾝｴﾝｻﾝｴﾝLXﾃﾝｶﾞﾝ","36","2","ｍＬ","1","252.90","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","6","","20241206","99999999","1319762Q2032","0","0","エピナスチン塩酸塩ＬＸ点眼液０．１％「ＳＥＣ」","20241206","1319762Q2ZZZ","【般】エピナスチン塩酸塩点眼液０．１％","2","0","0","0"
"3","Y","622978501","20","リバーロキサバンＯＤ錠１０ｍｇ「ニプロ」","20","ﾘﾊﾞｰﾛｷｻﾊﾞﾝODｼﾞｮｳ10MG","16","1","錠","1","161.30","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3339003F3086","0","0","リバーロキサバンＯＤ錠１０ｍｇ「ニプロ」","20241206","3339003F3ZZZ","【般】リバーロキサバン口腔内崩壊錠１０ｍｇ","2","0","0","0"
"3","Y","622978601","20","リバーロキサバンＯＤ錠１５ｍｇ「ニプロ」","20","ﾘﾊﾞｰﾛｷｻﾊﾞﾝODｼﾞｮｳ15MG","16","1","錠","1","226.70","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3339003F4082","0","0","リバーロキサバンＯＤ錠１５ｍｇ「ニプロ」","20241206","3339003F4ZZZ","【般】リバーロキサバン口腔内崩壊錠１５ｍｇ","2","0","0","0"
"3","Y","622978701","18","ビルダグリプチン錠５０ｍｇ「ニプロ」","20","ﾋﾞﾙﾀﾞｸﾞﾘﾌﾟﾁﾝｼﾞｮｳ50MG","16","1","錠","1","18.40","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","3969011F1101","0","0","ビルダグリプチン錠５０ｍｇ「ニプロ」","20241206","3969011F1ZZZ","【般】ビルダグリプチン錠５０ｍｇ","2","0","0","0"
"3","Y","622978801","25","エリブリンメシル酸塩静注液１ｍｇ「ニプロ」　２ｍＬ","20","ｴﾘﾌﾞﾘﾝﾒｼﾙｻﾝｴﾝｼﾞｮｳﾁｭｳ","19","1","瓶","1","26758.00","0","2","0","0","1","0","0","0","0","0","0","0","0.00","0","0","4","","20241206","99999999","4291420A1049","0","0","エリブリンメシル酸塩静注液１ｍｇ「ニプロ」","20241206","","","0","0","0","0"
"3","Y","622978901","24","エピナスチン塩酸塩ＬＸ点眼液０．１％「ニットー」","20","ｴﾋﾟﾅｽﾁﾝｴﾝｻﾝｴﾝLXﾃﾝｶﾞﾝ","36","2","ｍＬ","1","252.90","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","6","","20241206","99999999","1319762Q2040","0","0","エピナスチン塩酸塩ＬＸ点眼液０．１％「ニットー」","20241206","1319762Q2ZZZ","【般】エピナスチン塩酸塩点眼液０．１％","2","0","0","0"
"3","Y","622979001","21","アセトアミノフェン錠３００ｍｇ「ケンエー」","20","ｱｾﾄｱﾐﾉﾌｪﾝｼﾞｮｳ300MGｹﾝ","16","1","錠","1","6.00","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","1141007F2060","0","0","アセトアミノフェン錠３００ｍｇ「ケンエー」","20241206","1141007F2ZZZ","【般】アセトアミノフェン錠３００ｍｇ","1","0","0","0"
"3","Y","622979101","21","アセトアミノフェン錠５００ｍｇ「ケンエー」","20","ｱｾﾄｱﾐﾉﾌｪﾝｼﾞｮｳ500MGｹﾝ","16","1","錠","1","11.20","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","1","","20241206","99999999","1141007F3040","0","0","アセトアミノフェン錠５００ｍｇ「ケンエー」","20241206","1141007F3ZZZ","【般】アセトアミノフェン錠５００ｍｇ","1","0","0","0"
"3","Y","622979201","26","献血アルブミン２５％静注２５ｇ／１００ｍＬ「ＫＭＢ」","20","ｹﾝｹﾂｱﾙﾌﾞﾐﾝ25%ｼﾞｮｳﾁｭｳ","19","1","瓶","1","8872.00","0","0","0","0","0","0","0","0","100","6","0","0","0.00","0","0","4","","20241206","99999999","6343410X7027","0","0","献血アルブミン２５％静注２５ｇ／１００ｍＬ「ＫＭＢ」","20241206","","","0","0","0","0"
"3","Y","622979301","31","バイクロット配合注５ｍＬ　第７ａ因子３．０第Ｘ因子３０溶解液付","20","ﾊﾞｲｸﾛｯﾄﾊｲｺﾞｳｼﾞｮｳﾁｭｳﾖ","19","1","瓶","1","536544.00","0","0","0","0","0","0","0","0","0","6","0","0","0.00","0","0","4","","20241206","99999999","6343500D2023","0","0","バイクロット配合静注用５ｍＬ","20241206","","","0","0","0","0"
"3","Y","622979401","32","バイクロット配合注１０ｍＬ　第７ａ因子６．０第Ｘ因子６０溶解液付","20","ﾊﾞｲｸﾛｯﾄﾊｲｺﾞｳｼﾞｮｳﾁｭｳﾖ","19","1","瓶","1","1073088.00","0","0","0","0","0","0","0","0","0","6","0","0","0.00","0","0","4","","20241206","99999999","6343500D3020","0","0","バイクロット配合静注用１０ｍＬ","20241206","","","0","0","0","0"
"3","Y","622979501","21","メトロニダゾールゲル０．７５％「マルイシ」","20","ﾒﾄﾛﾆﾀﾞｿﾞｰﾙｹﾞﾙ0.75%ﾏﾙ","33","1","ｇ","1","37.50","0","0","0","0","1","0","0","0","0","0","0","0","0.00","0","0","6","","20241206","99999999","2699713Q1034","0","0","メトロニダゾールゲル０．７５％「マルイシ」","20241206","2699713Q1ZZZ","【般】メトロニダゾールゲル０．７５％","2","0","0","0"
"3","Y","622979601","21","アセトアミノフェン錠２００ｍｇ「ケンエー」","20","ｱｾﾄｱﾐﾉﾌｪﾝｼﾞｮｳ200MGｹﾝ","16","1","錠","1","5.90","0","0","0","0","1","0","0","0","0","8","622888200","0","0.00","0","0","1","","20241206","99999999","1141007F1012","0","0","アセトアミノフェン錠２００ｍｇ「ケンエー」","0","1141007F1ZZZ","【般】アセトアミノフェン錠２００ｍｇ","1","0","0","0"
"3","Y","622979701","24","シメチジン注射液２００ｍｇ「ＳＷ」　１０％２ｍＬ","20","ｼﾒﾁｼﾞﾝﾁｭｳｼｬｴｷ200MGSW","22","1","管","1","57.00","0","0","0","0","1","0","0","0","0","8","622754800","0","0.00","0","0","4","","20241206","99999999","2325400A1018","0","0","シメチジン注射液２００ｍｇ「ＳＷ」","0","","","0","0","0","0"
